text,label
"Premise: It displays some superb marble sculptures of the second century a.d. , most notably a Venus and the Emperor Hadrian and his wife Sabina.

Hypothesis: Sabina was the second wife of Emperor Hadrian.",1
"Premise: The Chinese calendar was used to calculate the year of Japan's foundation by counting back the 1,260 years of the Chinese cosmological cycle.

Hypothesis: Japan's foundation was determined by using the Chinese calendar.",0
"Premise: yes i i always turn on the TV set and it seems like i catch that program in the last five minutes and

Hypothesis: I don't own a television set.",2
"Premise: Asked about abortion the other day on CNN, Republican National Committee Chairman Jim Nicholson also invoked what is apparently the party-line  inclusive party.

Hypothesis: The Republican National Committee Chairman gave the party's standard answer on the subject of abortion when he was asked about it on CNN.",0
"Premise: Lavishly furnished and decorated, with much original period furniture, the rooms are used for ceremonial events, visits from foreign dignitaries, and EU meetings.

Hypothesis: The rooms have hosted US Presidents and UK Prime Ministers.",1
"Premise: Lincoln glared.

Hypothesis: The man glared.",0
"Premise: On various episodes he is a member, along with Bluebeard and the Grim Reaper, of the Jury of the Damned; he takes part in a snake-bludgeoning (in a scandal exposed by a Bob Woodward book); his enemies list is used for dastardly purposes; even his dog Checkers is said to be bound for hell.

Hypothesis: There are no episodes where he is a member of anything.",2
"Premise: and that you're very much right but the jury may or may not see it that way so you get a little anticipate you know anxious there and go well you know

Hypothesis: Jury's operate without the benefit of an education in law.",1
"Premise: He watched the river flow.

Hypothesis: The riverbed was completely dry.",2
"Premise: We'll be the first to admit we make mistakes, but most of those are bureaucratic.

Hypothesis: We make mostly bureaucratic mistakes; other types are rare.",0
"Premise: Two separate, exhaustive shots posted simultaneously?

Hypothesis: The simultaneous posting of the shots is being done to save time.",1
"Premise: Cultural festivals are one opportunity, but the better way is at a private wedding or feast day when the performances are set in their true context.

Hypothesis: Cultural festivals are the best place to have performances.",2
"Premise: uh we've gotten a little Atari computer uh husband describes it as a a computer with training wheels

Hypothesis: We can play certain games on the Atari, which we enjoy. ",1
"Premise: Although, in this case the equipment did not have to be erected adjacent to an operating boiler, the erection included demolishing and erecting a complete boiler island and demolishing the existing electrostatic precipitator.

Hypothesis: The demolishing of the precipitator was permanent.",1
"Premise: This is arguably starting to distort the practice of science itself.

Hypothesis: The practice of science remained exactly the same.",2
"Premise: These revelations were embarrassing to Clinton's opponents, wrote the Washington Post . The Sun-Times quoted Rahm Emanuel, Stephanopoulos' successor, on the  From Day One I always thought this was politically motivated and had politics written all over it; after five years, it is nice to have the truth catch up with the president's political opponents.

Hypothesis: Clinton's supporters were humiliated by the news about Benghazi. ",1
"Premise: This town, which flourished between 6500 and 5500 b.c. , had flat-roofed houses of mud and timber decorated with wall-paintings, some of which show patterns that still appear on Anatolian kilims.

Hypothesis: The houses in this town are run down and made from mud.",1
"Premise: The company later told us that it had discontinued the program because of its adverse effect on employee morale.

Hypothesis: The company later told us that it had enhanced the program due to high morale.",2
"Premise: There are slave irons, traditional island costumes, and an interesting French map of 1778 showing the theatre de la guerre (theater of war) between the Americans and the British.

Hypothesis: The Americans won against the British is a quick skirmish.",1
"Premise: Regulation M is adopted under the Securities Act, 15 U.S.C.

Hypothesis: Securities Act, 15 U.S.C is related to Regulation M.",0
"Premise: ENVIRONMENTAL PROTECTION AGENCY

Hypothesis: Agency which is responsible for the protection of the environment.",0
"Premise: i'm not opposed to it but when its when the time is right it will probably just kind of happen you know

Hypothesis: I wish I had more time to think about it.",1
"Premise: If I had chosen to be an actor, I should have been the greatest actor living! 

Hypothesis: I did not choose to become an actor, as at the time I lacked the confidence to make that first step. ",1
"Premise: Did Meriwether Lewis really commit suicide, as historians claim?

Hypothesis: Was Lewis' death a suicide, as has been said by historians?",0
"Premise: Thus, recent evidence suggests that by not including an estimate of reductions in short-term mortality due to changes in ambient ozone, both the Base and Alternative Estimates may underestimate the benefits of implementation of the Clear Skies Act.

Hypothesis: Recent findings say that Base and Alternative estimates may not quite see all of the benefits of the Clear Skies Act.",0
"Premise: The year of 1820 was a pivotal one in the story of the King?­dom of Hawaii.

Hypothesis: Hawaii has improved so much since 1820.",1
"Premise: Possibly three months.""

Hypothesis: At no time ever. ",2
"Premise: As the double-decker boats get ready to leave the pier, bells ring, the gangplank is raised, deckhands in blue sailor suits man the hawsers, and a couple of hundred commuters begin a seven-minute sightseeing tour.

Hypothesis: You will know when the boats are ready to leave when the bells ring and the gangplank is raised.",0
"Premise: The following are examples of how agencies engaged employee unions.

Hypothesis: Agencies can engage employee unions, for example:",0
